x,y,z
-0.21097,-0.64673,0.40950
-0.21498,-0.64243,0.41218
-0.21265,-0.64367,0.41063
-0.21790,-0.63753,0.41062
-0.20724,-0.62899,0.42140
-0.20898,-0.62808,0.41900
-0.20502,-0.63023,0.41978
-0.21699,-0.62375,0.41712
-0.22150,-0.62202,0.39552
-0.21915,-0.62324,0.39416
-0.22792,-0.64082,0.40620
-0.22553,-0.64209,0.40474
-0.22390,-0.64060,0.40043
-0.22081,-0.64001,0.39859
-0.23019,-0.64939,0.40414
-0.22263,-0.62013,0.37656
-0.22098,-0.61378,0.40557
-0.21942,-0.61683,0.40458
-0.02262,-0.50078,0.47517
-0.08723,-0.50283,0.44194
-0.04950,-0.51416,0.44768
-0.07217,-0.50850,0.44445
-0.03424,-0.50051,0.44182
-0.00812,-0.50437,0.46435
-0.01362,-0.50056,0.44148
-0.01579,-0.50056,0.44134
0.02936,-0.50048,0.42213
0.02688,-0.51200,0.40932
0.02719,-0.50098,0.41022
0.02655,-0.50274,0.40849
0.02501,-0.50434,0.40437
0.02425,-0.50513,0.40231
0.02127,-0.50913,0.39432
0.02218,-0.50512,0.39049
0.02161,-0.50774,0.38901
0.02081,-0.50846,0.38694
0.02000,-0.50917,0.38487
0.01898,-0.50796,0.38225
0.01829,-0.50960,0.38045
0.01647,-0.50902,0.37577
0.01685,-0.50453,0.37677
-0.21912,-0.65635,0.28690
-0.21628,-0.65733,0.28656
-0.21671,-0.66020,0.26304
-0.18676,-0.52079,0.36704
-0.18014,-0.50419,0.37182
-0.20529,-0.57683,0.37392
-0.20306,-0.57793,0.37275
-0.19562,-0.56692,0.37468
-0.18832,-0.56363,0.36778
-0.19049,-0.56260,0.36895
-0.19182,-0.57747,0.37255
-0.18616,-0.56466,0.36661
-0.19129,-0.55133,0.36940
-0.18917,-0.55236,0.36826
-0.19764,-0.54936,0.36426
-0.20302,-0.57181,0.35830
-0.19948,-0.56845,0.34545
-0.19002,-0.57516,0.34913
-0.18772,-0.57614,0.34811
-0.18542,-0.57711,0.34709
-0.18423,-0.52494,0.33690
-0.18885,-0.53043,0.34363
-0.17527,-0.50183,0.34274
-0.18926,-0.53608,0.32680
-0.18706,-0.52860,0.31359
-0.17720,-0.50361,0.32728
-0.19572,-0.55554,0.33634
-0.19986,-0.56399,0.32428
-0.20203,-0.57058,0.31283
-0.21985,-0.62713,0.34515
-0.21900,-0.63286,0.34482
-0.21162,-0.61048,0.37414
-0.21730,-0.61693,0.37081
-0.19889,-0.61026,0.37049
-0.19923,-0.60363,0.37068
-0.19304,-0.59821,0.37024
-0.20286,-0.60841,0.36382
-0.20047,-0.60947,0.36266
-0.19808,-0.61053,0.36149
-0.19943,-0.58947,0.37082
-0.19715,-0.59054,0.36962
-0.19172,-0.59159,0.37246
-0.21847,-0.63190,0.37446
-0.21600,-0.63305,0.37323
-0.21353,-0.63418,0.37199
-0.17791,-0.50334,0.30485
-0.17959,-0.50781,0.29292
-0.18112,-0.51239,0.28669
-0.19754,-0.55843,0.30493
-0.19669,-0.55653,0.29804
-0.21875,-0.62399,0.30942
-0.22055,-0.63149,0.31228
-0.21939,-0.63157,0.30703
-0.21880,-0.63263,0.29172
0.01507,-0.51224,0.37214
0.01567,-0.50968,0.37370
0.01771,-0.51895,0.36662
0.01676,-0.50508,0.36079
0.01725,-0.52025,0.36938
0.01970,-0.52270,0.36026
0.01976,-0.51941,0.35709
0.02094,-0.51416,0.35333
0.01892,-0.50663,0.35863
0.02076,-0.50315,0.34401
0.02552,-0.52469,0.33872
0.02271,-0.51065,0.31880
-0.06457,-0.54069,0.26671
-0.05751,-0.54154,0.26609
-0.05787,-0.51233,0.27603
-0.05570,-0.51262,0.27550
-0.05352,-0.51291,0.27498
0.33787,-0.50033,0.40805
0.36315,-0.50073,0.41410
0.36981,-0.50117,0.38491
0.36773,-0.50292,0.38422
0.36511,-0.50404,0.37467
0.36089,-0.50746,0.37337
0.36300,-0.50575,0.37402
0.34209,-0.51458,0.29419
0.33650,-0.51593,0.29365
0.33985,-0.51609,0.29397
0.34432,-0.51306,0.29441
0.34654,-0.51153,0.29463
0.34468,-0.51624,0.28711
0.34692,-0.51471,0.28728
0.34916,-0.51317,0.28746
0.34683,-0.50506,0.28730
0.34903,-0.50352,0.28747
0.35121,-0.50198,0.28763
0.33595,-0.50030,0.25030
0.35489,-0.50361,0.27292
0.35708,-0.50205,0.27300
0.35927,-0.50048,0.27308
0.76625,-0.89767,0.46142
0.76996,-0.89916,0.45394
0.77375,-0.89564,0.45489
0.77641,-0.92267,0.45550
0.77966,-0.91838,0.45632
0.76600,-0.90764,0.44430
0.77684,-0.92846,0.44684
0.76709,-0.88028,0.45326
0.76528,-0.91759,0.42718
0.76518,-0.92560,0.42714
0.74145,-0.89185,0.43013
0.73765,-0.89520,0.42926
0.74763,-0.89185,0.40695
0.77061,-0.92712,0.41137
0.76264,-0.93400,0.40980
0.76663,-0.93057,0.41058
0.71293,-0.89234,0.38271
0.70909,-0.89552,0.38204
0.74687,-0.91257,0.39857
0.75077,-0.90921,0.39929
0.76147,-0.90321,0.39099
0.76670,-0.92142,0.37502
0.71860,-0.85228,0.40907
0.71496,-0.85551,0.40831
0.71776,-0.87413,0.40885
0.71402,-0.87735,0.40807
0.71449,-0.81814,0.43218
0.71296,-0.82361,0.43180
0.71400,-0.83206,0.43203
0.71047,-0.83530,0.43118
0.71553,-0.84603,0.42432
0.70831,-0.82556,0.40700
0.71912,-0.84278,0.42514
0.72365,-0.83326,0.42619
0.72010,-0.83653,0.42538
0.71956,-0.83355,0.41743
0.71766,-0.84152,0.40120
0.72042,-0.85002,0.39382
0.77911,-1.00546,0.43847
0.83868,-1.07183,0.45191
0.75112,-0.97847,0.43215
0.84485,-1.07483,0.40489
0.71684,-0.92853,0.34494
0.75872,-0.92820,0.37382
0.76272,-0.92482,0.37442
0.75915,-0.91869,0.36598
0.75517,-0.92205,0.36542
0.75910,-0.90432,0.37392
0.73023,-0.90782,0.36199
0.73415,-0.90457,0.36254
0.72225,-0.92060,0.35339
0.72623,-0.91739,0.35391
0.75215,-0.91667,0.35724
0.72271,-0.92771,0.34563
0.72672,-0.92451,0.34611
0.73072,-0.92128,0.34659
0.75654,-0.92848,0.34962
0.75313,-0.95480,0.37293
0.75471,-0.93156,0.37321
0.75350,-0.94678,0.37300
0.75507,-0.94033,0.37324
0.74036,-0.93687,0.36333
0.74316,-0.93202,0.36373
0.71780,-0.94198,0.32195
0.71397,-0.89868,0.33678
0.71441,-0.90730,0.33681
0.70271,-0.86987,0.37339
0.69656,-0.86911,0.33498
0.71685,-0.88228,0.31448
0.69373,-0.89073,0.29817
0.71720,-0.89634,0.29944
0.77150,-0.98473,0.36756
0.77114,-0.99128,0.35954
0.76253,-0.99808,0.35841
0.76684,-0.99469,0.35898
0.75008,-0.97832,0.34048
0.75854,-0.97166,0.34140
0.75431,-0.97500,0.34094
0.79878,-0.97398,0.32048
0.84650,-1.12174,0.34167
0.83989,-1.11140,0.33211
0.83620,-1.09818,0.34073
0.82295,-1.09752,0.32206
-0.18356,-0.52773,0.24909
-0.17765,-0.51981,0.23490
-0.18313,-0.53688,0.23589
-0.18029,-0.51733,0.24747
-0.17751,-0.51241,0.23672
-0.17767,-0.51241,0.23491
-0.18229,-0.53309,0.23036
-0.17201,-0.52084,0.22505
-0.18031,-0.52645,0.22651
-0.18133,-0.52929,0.22254
-0.17758,-0.52531,0.21968
-0.18179,-0.53861,0.22436
-0.17474,-0.52941,0.22217
-0.18092,-0.53576,0.22077
-0.17774,-0.51886,0.22888
-0.17263,-0.50273,0.22632
-0.17704,-0.51601,0.22169
-0.17176,-0.51989,0.22319
-0.19517,-0.56735,0.24221
-0.19270,-0.56818,0.24245
-0.19857,-0.57682,0.23985
-0.19607,-0.57767,0.24011
-0.18842,-0.55395,0.23896
-0.19082,-0.55314,0.23868
-0.18973,-0.54935,0.23683
-0.18735,-0.55016,0.23714
-0.19179,-0.56995,0.22619
-0.19153,-0.56900,0.22424
-0.17575,-0.51961,0.21828
-0.17589,-0.52246,0.20335
-0.18019,-0.53576,0.20377
-0.17271,-0.51011,0.21730
-0.17538,-0.51866,0.21471
-0.17214,-0.50916,0.21015
-0.19152,-0.57743,0.21624
-0.19058,-0.57457,0.21446
-0.18932,-0.57077,0.21284
-0.19031,-0.57457,0.20848
-0.18281,-0.55174,0.20477
-0.20848,-0.60997,0.24946
-0.20582,-0.61087,0.24960
-0.20841,-0.60808,0.24516
-0.20373,-0.61175,0.24551
-0.20576,-0.60897,0.24536
-0.20264,-0.60043,0.24770
-0.20526,-0.59955,0.24753
-0.20159,-0.60605,0.24776
-0.20317,-0.60043,0.24349
-0.20578,-0.59955,0.24327
-0.20298,-0.60795,0.24138
-0.20381,-0.60795,0.23082
-0.20289,-0.61453,0.23298
-0.20312,-0.61453,0.22874
-0.20215,-0.60320,0.23311
-0.19956,-0.60311,0.22726
-0.19806,-0.58990,0.22960
-0.19815,-0.58990,0.22753
-0.19366,-0.58408,0.22182
-0.20879,-0.63736,0.24722
-0.21066,-0.64021,0.23843
-0.20746,-0.63165,0.24306
-0.20418,-0.62404,0.24966
-0.20690,-0.62315,0.24951
-0.20772,-0.62315,0.24305
-0.20476,-0.62404,0.24541
-0.20149,-0.60882,0.21801
-0.20386,-0.61643,0.21538
-0.19280,-0.58218,0.20984
-0.07017,-0.51319,0.24604
-0.06839,-0.50551,0.24321
-0.06825,-0.50651,0.24390
-0.06685,-0.50676,0.24239
-0.06754,-0.50253,0.24475
-0.06840,-0.50353,0.24256
-0.06383,-0.50303,0.24451
-0.06172,-0.50326,0.24510
-0.06520,-0.50080,0.24536
-0.06709,-0.50676,0.24167
-0.05704,-0.51045,0.22306
-0.05874,-0.51226,0.22284
-0.05731,-0.51743,0.22465
-0.05730,-0.51643,0.22410
-0.05576,-0.51660,0.22369
-0.05902,-0.51725,0.22317
-0.05513,-0.50364,0.22380
-0.05671,-0.50347,0.22228
-0.05829,-0.50330,0.22075
-0.05530,-0.50463,0.22087
-0.05429,-0.51477,0.22011
-0.05801,-0.52839,0.22285
-0.06908,-0.54007,0.21105
-0.06909,-0.54305,0.20939
-0.06201,-0.51088,0.21846
-0.06365,-0.51067,0.21695
-0.05883,-0.51326,0.21768
-0.06543,-0.51245,0.21530
-0.06185,-0.51088,0.21522
-0.06707,-0.51222,0.21378
-0.05430,-0.51577,0.21820
-0.06538,-0.51941,0.21004
-0.03824,-0.50477,0.14571
-0.03816,-0.50445,0.14351
-0.04251,-0.50115,0.14407
-0.04256,-0.50082,0.14188
-0.03727,-0.50214,0.14121
-0.03805,-0.50807,0.14070
-0.04441,-0.50109,0.13828
-0.04353,-0.50011,0.13798
-0.03875,-0.50109,0.13545
-0.03046,-0.50011,0.13228
-0.03009,-0.50467,0.12928
-0.14363,-0.50757,0.02470
-0.14462,-0.50653,0.02272
-0.14561,-0.50547,0.02075
-0.13092,-0.50111,0.01639
-0.16464,-0.50375,0.00888
-0.12576,-0.50277,0.00916
-0.16588,-0.51231,0.00068
-0.13623,-0.50672,0.00386
-0.15541,-0.54445,0.00856
-0.16271,-0.55475,0.00060
-0.16282,-0.54908,0.00042
-0.16934,-0.56374,0.00019
-0.03593,-0.54533,0.11504
-0.03578,-0.54782,0.11209
-0.03567,-0.54736,0.10970
-0.02675,-0.54101,0.06473
0.51635,-0.80786,0.14324
0.51979,-0.80558,0.14245
0.52321,-0.80329,0.14168
0.33652,-0.50030,0.24321
0.32577,-0.50749,0.24040
0.32798,-0.50607,0.24026
0.33235,-0.50799,0.23998
0.34229,-0.50861,0.23935
0.33833,-0.50196,0.22807
0.34219,-0.51259,0.22767
0.34060,-0.50529,0.22437
0.33842,-0.50196,0.22124
0.34949,-0.50095,0.24619
0.35259,-0.50506,0.24235
0.34537,-0.50397,0.24274
0.34756,-0.50247,0.24263
0.35479,-0.50352,0.24224
0.37533,-0.50859,0.23725
0.37992,-0.51017,0.23695
0.32527,-0.50045,0.17709
0.33102,-0.50822,0.16099
0.33735,-0.50381,0.15905
0.33737,-0.50861,0.15903
0.33236,-0.50676,0.15613
0.52761,-0.80681,0.12339
0.53101,-0.80447,0.12250
0.52420,-0.80914,0.12428
0.52073,-0.81242,0.10475
0.53792,-0.81211,0.08936
0.52776,-0.83266,0.21997
0.53471,-0.84449,0.24328
0.53839,-0.84216,0.24316
0.54205,-0.83980,0.24305
0.54571,-0.83744,0.24294
0.55814,-0.84842,0.24252
0.55079,-0.82932,0.24280
0.55465,-0.84257,0.23096
0.55097,-0.84498,0.23115
0.54359,-0.84974,0.23154
0.55832,-0.84015,0.23077
0.53138,-0.83035,0.21970
0.53988,-0.85210,0.23173
0.56080,-0.86838,0.23059
0.53411,-0.81899,0.20826
0.58004,-0.90791,0.19184
0.59418,-0.92135,0.19013
0.59817,-0.91875,0.18967
0.60611,-0.91350,0.18874
0.62648,-0.95207,0.22042
0.63062,-0.94934,0.22017
0.81931,-0.97710,0.09126
-0.49909,-1.48604,0.42895
-0.49989,-1.71400,0.32366
0.92409,-1.14872,0.47120
0.90304,-1.13284,0.46644
0.89822,-1.13691,0.46533
0.90303,-1.12975,0.45664
0.94332,-1.14872,0.46534
0.93842,-1.15296,0.46427
0.93349,-1.15717,0.46319
0.84163,-1.12546,0.34120
0.87928,-1.14655,0.28923
0.87313,-1.14799,0.27979
0.90205,-1.17271,0.21188
0.89693,-1.17663,0.21215
0.81626,-1.16342,0.18859
0.82131,-1.15985,0.18816
0.91449,-1.17825,0.21121
0.91962,-1.17425,0.21095
0.92472,-1.17023,0.21069
0.84617,-1.13396,0.15090
0.85595,-1.12651,0.14966
0.85107,-1.13025,0.15028
1.32267,-1.61592,0.94757
1.32002,-1.62690,0.94617
1.32525,-1.60496,0.94893
1.30378,-1.63554,0.93776
1.31371,-1.63345,0.94290
1.31724,-1.60058,0.92755
1.31100,-1.60708,0.92439
1.29844,-1.62000,0.91803
1.30473,-1.61356,0.92122
1.31019,-1.61135,0.90660
1.31648,-1.60488,0.90970
1.30387,-1.61779,0.90348
1.29974,-1.61825,0.88445
1.32002,-1.62074,0.87780
1.30609,-1.61187,0.88750
1.31242,-1.60545,0.89054
1.31586,-1.71821,0.87565
1.31839,-1.55200,0.91076
1.31304,-1.58167,0.92548
1.31788,-1.55994,0.92797
1.31610,-1.57152,0.92704
1.31975,-1.58094,0.91136
1.31478,-1.58888,0.90890
1.31726,-1.56428,0.91017
1.31569,-1.55413,0.89222
1.31513,-1.58084,0.89189
1.31948,-1.57220,0.89399
1.30890,-1.58727,0.88890
1.31621,-1.57427,0.87613
1.31370,-1.55764,0.87500
1.31360,-1.62716,0.87480
1.32091,-1.61335,0.86076
1.32422,-1.60324,0.86228
1.31290,-1.63206,0.85709
1.31754,-1.62345,0.85921
1.31854,-1.66802,0.85957
1.30716,-1.63355,0.87179
1.31185,-1.64514,0.85659
1.31838,-1.63057,0.84257
1.31260,-1.60934,0.84008
1.32081,-1.62386,0.82310
1.31559,-1.65600,0.84129
1.31378,-1.66836,0.84047
1.31550,-1.64140,0.84128
1.30901,-1.65252,0.81803
1.31260,-1.67165,0.81951
1.31978,-1.63691,0.82263
1.31502,-1.64548,0.82059
1.30782,-1.69285,0.87196
1.31835,-1.69739,0.85941
1.31219,-1.70453,0.85661
1.31730,-1.68118,0.85897
1.30292,-1.74729,0.86956
1.30748,-1.73786,0.87170
1.30964,-1.72537,0.87274
1.31044,-1.74805,0.85572
1.30600,-1.71164,0.85379
1.30564,-1.72637,0.85359
1.31292,-1.69693,0.84003
1.30614,-1.70325,0.83703
1.30891,-1.67695,0.83830
1.31785,-1.69313,0.82169
1.31878,-1.73480,0.84252
1.31654,-1.74729,0.84151
1.32448,-1.74729,0.82439
1.32177,-1.71316,0.82331
1.32081,-1.72714,0.82288
1.31845,-1.61342,0.80563
1.31316,-1.62119,0.80344
1.30903,-1.59478,0.78564
1.31057,-1.61071,0.78622
1.31766,-1.65554,0.80522
1.31641,-1.66862,0.80468
1.31944,-1.64322,0.80597
1.31214,-1.65575,0.78676
1.31086,-1.66881,0.78622
1.31814,-1.63421,0.78920
1.31639,-1.64649,0.78848
1.31972,-1.62895,0.77371
1.31210,-1.60547,0.77080
1.31996,-1.62218,0.75758
1.32036,-1.60847,0.75775
1.31923,-1.65727,0.77345
1.31915,-1.67185,0.77339
1.31431,-1.63668,0.77159
1.31643,-1.66121,0.75616
1.31266,-1.67121,0.75473
1.31887,-1.63517,0.75714
1.31891,-1.64970,0.75712
1.30968,-1.67489,0.80188
1.29753,-1.67426,0.79687
1.30410,-1.67502,0.78350
1.31571,-1.69728,0.77200
1.30880,-1.70349,0.76931
1.29730,-1.68120,0.78076
1.32260,-1.69104,0.77469
1.30583,-1.67738,0.75215
1.31137,-1.72200,0.77026
1.31360,-1.54398,0.87498
1.30757,-1.54236,0.85487
1.30997,-1.58066,0.87321
1.30862,-1.59293,0.87255
1.31943,-1.58360,0.86015
1.31886,-1.56915,0.85992
1.32183,-1.56476,0.84424
1.32052,-1.54964,0.84369
1.31220,-1.54430,0.81961
1.31238,-1.58114,0.84005
1.31868,-1.57479,0.84283
1.30668,-1.58820,0.83752
1.31471,-1.57451,0.82061
1.30449,-1.59003,0.81624
1.30900,-1.58154,0.81817
1.31601,-1.56232,0.82119
1.32160,-1.54795,0.80707
1.31584,-1.58228,0.80462
1.31131,-1.59077,0.80274
1.32037,-1.56012,0.80654
1.32033,-1.57377,0.80649
1.31049,-1.58260,0.78625
1.31689,-1.57636,0.78882
1.32202,-1.55498,0.79093
1.31886,-1.56493,0.78964
1.32286,-1.54911,0.77509
1.32171,-1.55462,0.75838
1.30679,-1.58509,0.76879
1.31718,-1.55609,0.77288
1.31461,-1.56674,0.77186
1.30823,-1.57295,0.76937
1.31817,-1.59180,0.75697
1.31336,-1.57221,0.75520
1.31851,-1.56452,0.75715
1.32053,-1.61617,0.74200
1.32059,-1.59574,0.72652
1.33146,-1.62294,0.73029
1.31766,-1.65589,0.74087
1.31573,-1.66816,0.74014
1.32439,-1.63517,0.74337
1.32136,-1.64591,0.74224
1.31615,-1.66206,0.72481
1.30930,-1.66819,0.72238
1.32787,-1.63291,0.72900
1.32114,-1.63910,0.72662
1.31991,-1.65209,0.72615
1.32505,-1.62311,0.71230
1.32299,-1.60641,0.71163
1.31089,-1.61411,0.69237
1.31444,-1.60425,0.69356
1.32638,-1.65361,0.71269
1.32261,-1.66358,0.71138
1.32391,-1.63607,0.71188
1.31395,-1.66130,0.69328
1.31959,-1.65367,0.69515
1.31593,-1.63461,0.69399
1.29897,-1.68351,0.74955
1.30201,-1.68044,0.73512
1.30888,-1.67431,0.73764
1.30243,-1.67429,0.71995
1.31275,-1.69578,0.70796
1.32669,-1.68350,0.71273
1.31973,-1.68966,0.71035
1.29861,-1.68640,0.68818
1.31254,-1.67429,0.69279
1.30559,-1.68036,0.69049
1.31684,-1.61563,0.67949
1.31693,-1.63006,0.67949
1.31603,-1.60048,0.67926
1.31559,-1.62246,0.66336
1.32028,-1.59972,0.66485
1.31484,-1.60730,0.66317
1.32542,-1.66972,0.68211
1.32988,-1.66053,0.68354
1.32109,-1.65824,0.66497
1.31995,-1.64223,0.66466
1.32009,-1.62246,0.64979
1.31453,-1.63002,0.64814
1.31056,-1.59670,0.64704
1.31825,-1.61486,0.63422
1.31809,-1.60049,0.63421
1.31511,-1.64522,0.64828
1.32800,-1.67045,0.63687
1.32204,-1.63383,0.63526
1.33128,-1.65977,0.63783
1.30227,-1.70017,0.67468
1.30932,-1.69413,0.67693
1.32152,-1.67967,0.68085
1.31635,-1.68807,0.67918
1.30589,-1.69861,0.66023
1.31296,-1.69259,0.66241
1.32580,-1.67890,0.66637
1.32001,-1.68653,0.66458
1.31745,-1.69259,0.64887
1.31035,-1.69861,0.64676
1.32603,-1.67352,0.65144
1.32452,-1.68653,0.65097
1.32551,-1.69723,0.63611
1.31838,-1.70328,0.63408
1.31122,-1.70929,0.63203
1.32465,-1.68113,0.63590
1.32749,-1.54872,0.72905
1.32202,-1.57592,0.74263
1.31555,-1.58210,0.74026
1.31342,-1.59350,0.73946
1.32846,-1.56970,0.74499
1.33424,-1.56272,0.74711
1.32429,-1.55861,0.72790
1.31205,-1.57167,0.72355
1.31850,-1.56552,0.72584
1.32572,-1.55417,0.71267
1.32943,-1.55269,0.69861
1.31516,-1.58302,0.70902
1.31978,-1.57465,0.71061
1.32437,-1.56626,0.71219
1.32602,-1.57614,0.69744
1.31948,-1.58227,0.69527
1.31417,-1.58988,0.69350
1.32617,-1.56255,0.69751
1.31789,-1.57479,0.67991
1.31134,-1.58086,0.67781
1.32582,-1.55661,0.68247
1.32443,-1.56868,0.68200
1.32405,-1.57628,0.66605
1.31746,-1.58236,0.66402
1.32678,-1.56570,0.66691
1.33074,-1.55661,0.66814
1.32435,-1.54398,0.65122
1.32794,-1.57553,0.65221
1.31817,-1.57785,0.64932
1.31470,-1.58766,0.64828
1.33132,-1.56570,0.65322
1.31784,-1.58615,0.63417
1.32679,-1.55526,0.63677
1.32344,-1.56506,0.63580
1.31940,-1.57410,0.63464
1.31826,-1.62392,0.61900
1.31990,-1.59746,0.61950
1.31881,-1.61030,0.61918
1.31866,-1.61934,0.60403
1.32216,-1.59519,0.60499
1.32360,-1.61106,0.60533
1.32061,-1.65585,0.61958
1.31452,-1.63374,0.61796
1.32725,-1.65892,0.60619
1.32517,-1.67111,0.60562
1.32241,-1.63833,0.60497
1.32250,-1.61934,0.59060
1.31925,-1.60118,0.58982
1.30379,-1.60618,0.57133
1.31059,-1.60027,0.57296
1.29696,-1.61205,0.56968
1.32532,-1.66648,0.59120
1.33500,-1.64905,0.59366
1.33173,-1.65969,0.59282
1.31492,-1.70851,0.61792
1.32210,-1.70250,0.61988
1.32715,-1.67882,0.62131
1.32436,-1.69027,0.62052
1.32809,-1.70483,0.60631
1.32088,-1.71084,0.60442
1.32485,-1.68562,0.60551
1.30772,-1.71448,0.61594
1.31365,-1.71683,0.60252
1.31055,-1.67764,0.58749
1.31825,-1.67247,0.58942
1.31956,-1.54184,0.61953
1.31335,-1.54335,0.60280
1.32564,-1.57635,0.62111
1.31900,-1.58238,0.61929
1.31946,-1.55533,0.61947
1.32791,-1.57410,0.60654
1.32824,-1.58841,0.60659
1.30343,-1.55447,0.58596
1.30952,-1.57550,0.58744
1.31839,-1.58156,0.57487
1.31294,-1.58902,0.57355
1.09694,-0.72965,0.97718
1.14206,-0.72575,0.97296
1.08324,-0.70098,0.95222
1.14987,-0.70918,0.95618
1.18951,-0.71311,0.96331
1.34332,-0.74699,0.99744
1.11787,-0.64126,0.89016
1.22282,-0.63223,0.88212
1.47250,-0.70815,0.96907
1.41707,-0.70203,0.96111
1.66769,-0.70977,0.97242
1.01743,-0.60136,0.84857
1.14496,-0.60973,0.85794
1.47296,-0.59000,0.85341
2.41119,-0.53499,0.97390
2.41339,-0.52397,0.97458
2.41462,-0.51273,0.97496
2.41674,-0.50169,0.97561
2.40802,-0.56889,0.97290
2.41037,-0.55788,0.97362
2.41268,-0.54685,0.97432
2.39853,-0.51909,0.94293
2.40728,-0.50955,0.94543
2.40235,-0.64891,0.97106
2.40424,-0.61638,0.99881
2.40375,-0.57944,0.97162
2.40131,-0.59042,0.97088
2.39883,-0.60140,0.97012
2.40679,-0.60535,0.99961
2.40742,-0.59385,0.99983
2.40934,-0.61567,0.97319
2.40630,-0.62861,0.99941
2.40690,-0.63841,0.97242
2.40954,-0.62740,0.97323
2.28927,-0.63884,0.91168
2.26906,-0.60921,0.87992
2.34865,-0.56442,0.92868
2.35095,-0.57626,0.92931
2.35329,-0.54299,0.93004
2.35099,-0.55371,0.92937
2.35742,-0.53269,0.93124
2.37939,-0.52629,0.93748
2.39972,-0.50637,0.91570
2.38623,-0.51483,0.91201
2.34852,-0.56263,0.90165
2.34802,-0.57374,0.90149
2.35316,-0.54127,0.90295
2.34428,-0.55041,0.90052
2.35824,-0.53121,0.90436
2.36045,-0.52049,0.90498
2.35685,-0.52930,0.87709
2.35906,-0.51862,0.87769
2.38396,-0.51280,0.88420
2.40981,-0.50697,0.89096
2.33101,-0.63906,0.92352
2.34000,-0.61878,0.92612
2.33646,-0.62918,0.92509
2.34790,-0.59814,0.92840
2.34351,-0.60835,0.92713
2.35038,-0.58743,0.92913
2.34340,-0.60642,0.90016
2.34083,-0.61706,0.89944
2.34558,-0.58441,0.90080
2.34592,-0.59577,0.90087
2.40527,-0.71096,0.99893
2.38666,-0.71731,0.99321
2.40426,-0.66115,0.97160
2.39684,-0.67085,0.96939
2.40821,-0.69993,0.99985
2.38097,-0.68980,0.96467
2.39124,-0.68101,0.96771
2.34336,-0.55971,0.87351
2.34098,-0.57032,0.87287
2.34570,-0.54909,0.87414
2.34939,-0.54843,0.84954
2.34516,-0.55859,0.84846
2.34799,-0.53846,0.87476
2.40320,-0.50419,0.86308
2.35772,-0.52803,0.85167
2.35358,-0.53825,0.85061
2.37445,-0.50935,0.85588
2.37037,-0.51966,0.85484
2.31349,-0.56209,0.84054
2.32266,-0.54073,0.81691
2.40029,-0.50220,0.83553
2.35377,-0.52571,0.82437
2.35057,-0.53609,0.82358
2.35978,-0.51593,0.82583
2.36766,-0.50651,0.82773
2.32292,-0.58818,0.86812
2.33385,-0.57975,0.87099
2.30282,-0.51302,0.78655
2.13076,-0.50634,0.77114
2.36413,-0.51551,0.80050
2.37393,-0.50651,0.80275
2.21990,-0.58981,0.56952
2.22243,-0.58000,0.56989
2.22491,-0.57018,0.57025
2.38312,-0.57626,0.56772
2.38240,-0.62069,0.56753
2.39602,-0.59055,0.56935
2.39345,-0.60111,0.56900
2.39083,-0.61166,0.56864
2.21622,-0.50509,0.54639
2.21402,-0.51486,0.54609
2.29385,-0.54404,0.55630
2.39006,-0.54381,0.54299
2.38962,-0.55478,0.54291
2.39397,-0.56689,0.54340
2.38429,-0.50951,0.54238
2.38270,-0.53113,0.54214
2.38206,-0.52000,0.54209
2.40118,-0.54557,0.51790
2.39880,-0.55612,0.51762
2.40411,-0.56849,0.51817
2.39640,-0.51137,0.51746
2.39513,-0.52211,0.51730
2.39770,-0.53372,0.51755
2.32884,-0.61774,0.56065
2.34864,-0.62205,0.53795
2.35612,-0.61296,0.53885
2.39632,-0.57859,0.54365
2.39379,-0.58913,0.54334
2.39122,-0.59966,0.54301
2.38860,-0.61018,0.54268
2.35868,-0.62383,0.51320
2.38107,-0.59629,0.51565
2.37484,-0.61695,0.51494
2.37846,-0.60675,0.51535
2.40778,-0.59174,0.51851
2.41032,-0.58115,0.51880
1.18448,-1.67583,0.46175
1.17726,-1.68109,0.46050
1.25629,-1.63734,0.47411
1.25865,-1.61124,0.47456
1.26088,-1.62860,0.47491
1.21010,-1.66550,0.46615
1.19884,-1.66522,0.46423
1.23703,-1.66823,0.45740
1.24420,-1.66272,0.45856
1.25135,-1.65718,0.45972
1.26994,-1.64837,0.44865
1.24909,-1.66590,0.44550
1.25627,-1.66035,0.44658
1.26282,-1.65398,0.44757
1.24130,-1.67063,0.44433
1.26632,-1.60328,0.46222
1.26124,-1.61124,0.46139
1.24092,-1.62869,0.45810
1.24792,-1.62316,0.45924
1.25490,-1.61761,0.46037
1.26069,-1.60733,0.44735
1.25987,-1.62075,0.44720
1.27402,-1.67532,0.47706
1.25171,-1.69138,0.47321
1.26680,-1.68097,0.47581
1.25956,-1.68659,0.47457
1.24147,-1.69293,0.47146
1.19573,-1.67620,0.46367
1.23219,-1.67691,0.45661
1.23672,-1.69844,0.45729
1.22863,-1.60656,0.42979
1.23556,-1.60111,0.43077
1.24246,-1.59563,0.43174
1.32790,-1.54617,0.44370
1.32768,-1.55960,0.44364
1.30774,-1.56366,0.44087
1.32092,-1.56546,0.44269
1.27781,-1.44044,0.38268
